date,price,true
2022-08-22,0.27751052,0.3046341
2022-08-23,0.27751052,0.30085886
2022-08-24,0.27751052,0.30375144
2022-08-25,0.27751052,0.30098653
2022-08-26,0.27751052,0.3046713
2022-08-27,0.27751052,0.28237423
2022-08-28,0.27751052,0.27904016
2022-08-29,0.27751052,0.2722401
2022-08-30,0.27751052,0.28299576
2022-08-31,0.27751052,0.27465916
2022-09-01,0.27751052,0.27827194
2022-09-02,0.27751052,0.28043133
2022-09-03,0.27751052,0.27691257
2022-09-04,0.27751052,0.27481169
2022-09-05,0.27751052,0.27755103
2022-09-06,0.27751052,0.27433434
2022-09-07,0.27751052,0.25899872
2022-09-08,0.27751052,0.26597127
2022-09-09,0.27751052,0.26666918
2022-09-10,0.27751052,0.30039254
2022-09-11,0.27751052,0.30615112
2022-09-12,0.27751052,0.30668786
2022-09-13,0.27751052,0.31661984
2022-09-14,0.27751052,0.28094447
2022-09-15,0.27751052,0.28211927
2022-09-16,0.27751052,0.2729508
2022-09-17,0.27751052,0.27398133
2022-09-18,0.27751052,0.2800621
2022-09-19,0.27751052,0.268563
2022-09-20,0.27751052,0.27076885
2022-09-21,0.27751052,0.2591714
2022-09-22,0.27751052,0.25370273
2022-09-23,0.27751052,0.26901275
2022-09-24,0.27751052,0.26615804
2022-09-25,0.27751052,0.26033106
2022-09-26,0.27751052,0.2581694
2022-09-27,0.27751052,0.264963
2022-09-28,0.27751052,0.26325107
2022-09-29,0.27751052,0.2686893
2022-09-30,0.27751052,0.2706592
2022-10-01,0.27751052,0.26922143
2022-10-02,0.27751052,0.26653156
2022-10-03,0.27751052,0.26240373
2022-10-04,0.27751052,0.2715997
2022-10-05,0.27751052,0.28360072
2022-10-06,0.27751052,0.2805614
2022-10-07,0.27751052,0.2770384
2022-10-08,0.27751052,0.26889664
2022-10-09,0.27751052,0.2682464
2022-10-10,0.27751052,0.26874498
2022-10-11,0.27751052,0.26368758
2022-10-12,0.27751052,0.26229566
2022-10-13,0.27751052,0.26385885
2022-10-14,0.27751052,0.26768193
2022-10-15,0.27751052,0.26460502
2022-10-16,0.27751052,0.26253
2022-10-17,0.27751052,0.26584375
2022-10-18,0.27751052,0.27056205
2022-10-19,0.27751052,0.26708728
2022-10-20,0.27751052,0.26354763
2022-10-21,0.27751052,0.26184088
2022-10-22,0.27751052,0.26419398
2022-10-23,0.27751052,0.26470038
2022-10-24,0.27751052,0.2708423
2022-10-25,0.27751052,0.26657256
2022-10-26,0.27751052,0.2794574
2022-10-27,0.27751052,0.29070115
2022-10-28,0.27751052,0.28249085
2022-10-29,0.27751052,0.28767112
2022-10-30,0.27751052,0.29113925
2022-10-31,0.27751052,0.28821138
2022-11-01,0.27751052,0.28607106
2022-11-02,0.27751052,0.28598902
2022-11-03,0.27751052,0.28058043
2022-11-04,0.27751052,0.28137404
2022-11-05,0.27751052,0.2969277
2022-11-06,0.27751052,0.2991243
2022-11-07,0.27751052,0.2928991
2022-11-08,0.27751052,0.28777897
2022-11-09,0.27751052,0.25407887
2022-11-10,0.27751052,0.2073897
2022-11-11,0.27751052,0.23806114
2022-11-12,0.27751052,0.22953914
2022-11-13,0.27751052,0.2248663
2022-11-14,0.27751052,0.21735531
2022-11-15,0.27751052,0.222347
2022-11-16,0.27751052,0.22639851
2022-11-17,0.27751052,0.22306837
2022-11-18,0.27751052,0.22354794
2022-11-19,0.27751052,0.2233602
2022-11-20,0.27751052,0.22345468
2022-11-21,0.27751052,0.21668863
2022-11-22,0.27751052,0.20857999
2022-11-23,0.27751052,0.21449569
2022-11-24,0.27751052,0.22172084
2022-11-25,0.27751052,0.22152258
2022-11-26,0.27751052,0.22033733
2022-11-27,0.27751052,0.2192066
2022-11-28,0.27751052,0.21925616
2022-11-29,0.27751052,0.21533318
2022-11-30,0.27751052,0.2189719
2022-12-01,0.27751052,0.23129894
2022-12-02,0.27751052,0.22775957
2022-12-03,0.27751052,0.22961627
2022-12-04,0.27751052,0.22694246
2022-12-05,0.27751052,0.23069343
2022-12-06,0.27751052,0.22777015
2022-12-07,0.27751052,0.22962901
2022-12-08,0.27751052,0.22574905
2022-12-09,0.27751052,0.23210214
2022-12-10,0.27751052,0.23069166
2022-12-11,0.27751052,0.23028669
2022-12-12,0.27751052,0.2298839
2022-12-13,0.27751052,0.23118459
2022-12-14,0.27751052,0.24119438
2022-12-15,0.27751052,0.24160092
2022-12-16,0.27751052,0.23381321
2022-12-17,0.27751052,0.22198159
2022-12-18,0.27751052,0.225007
2022-12-19,0.27751052,0.22395283
2022-12-20,0.27751052,0.21865039
2022-12-21,0.27751052,0.22654426
2022-12-22,0.27751052,0.22517867
2022-12-23,0.27751052,0.22531007
2022-12-24,0.27751052,0.22475815
2022-12-25,0.27751052,0.22570378
2022-12-26,0.27751052,0.22559795
2022-12-27,0.27751052,0.22655667
2022-12-28,0.27751052,0.2232744
2022-12-29,0.27751052,0.22057669
2022-12-30,0.27751052,0.22232302
2022-12-31,0.27751052,0.22165479
2023-01-01,0.27751052,0.2206063
2023-01-02,0.27751052,0.22185263
2023-01-03,0.27751052,0.22281912
2023-01-04,0.27751052,0.2228738
2023-01-05,0.27751052,0.22581315
2023-01-06,0.27751052,0.22543108
2023-01-07,0.27751052,0.22755258
2023-01-08,0.27751052,0.22739743
2023-01-09,0.27751052,0.22944643
2023-01-10,0.27751052,0.23143813
2023-01-11,0.27751052,0.2354448
2023-01-12,0.27751052,0.24471556
2023-01-13,0.27751052,0.25911975
2023-01-14,0.27751052,0.27691802
2023-01-15,0.27751052,0.29475695
2023-01-16,0.27751052,0.29200888
2023-01-17,0.27751052,0.297342
2023-01-18,0.27751052,0.2970348
2023-01-19,0.27751052,0.2899163
2023-01-20,0.27751052,0.29579115
2023-01-21,0.27751052,0.32268238
2023-01-22,0.27751052,0.32376173
2023-01-23,0.27751052,0.3231928
2023-01-24,0.27751052,0.32730246
2023-01-25,0.27751052,0.32109585
2023-01-26,0.27751052,0.33054015
2023-01-27,0.27751052,0.3279626
2023-01-28,0.27751052,0.32892478
2023-01-29,0.27751052,0.327921
2023-01-30,0.27751052,0.34075645
2023-01-31,0.27751052,0.32491016
2023-02-01,0.27751052,0.32982656
2023-02-02,0.27751052,0.33955938
2023-02-03,0.27751052,0.3364883
2023-02-04,0.27751052,0.33502966
2023-02-05,0.27751052,0.33318806
2023-02-06,0.27751052,0.32666355
2023-02-07,0.27751052,0.3240177
2023-02-08,0.27751052,0.33243576
2023-02-09,0.27751052,0.3266838
2023-02-10,0.27751052,0.30803034
2023-02-11,0.27751052,0.30487204
2023-02-12,0.27751052,0.30916524
2023-02-13,0.27751052,0.3073513
2023-02-14,0.27751052,0.30781424
2023-02-15,0.27751052,0.31463963
2023-02-16,0.27751052,0.34920734
2023-02-17,0.27751052,0.340085
2023-02-18,0.27751052,0.3545213
2023-02-19,0.27751052,0.35475254
2023-02-20,0.27751052,0.34881997
2023-02-21,0.27751052,0.35713467
2023-02-22,0.27751052,0.35102054
2023-02-23,0.27751052,0.34652886
2023-02-24,0.27751052,0.3433004
2023-02-25,0.27751052,0.33040544
2023-02-26,0.27751052,0.33015296
2023-02-27,0.27751052,0.33651215
2023-02-28,0.27751052,0.33613145
2023-03-01,0.27751052,0.33012822
2023-03-02,0.27751052,0.33805555
2023-03-03,0.27751052,0.3352409
2023-03-04,0.27751052,0.31707948
2023-03-05,0.27751052,0.3167632
2023-03-06,0.27751052,0.31798106
2023-03-07,0.27751052,0.31786895
2023-03-08,0.27751052,0.31459224
2023-03-09,0.27751052,0.3062383
2023-03-10,0.27751052,0.28411266
2023-03-11,0.27751052,0.28111437
2023-03-12,0.27751052,0.28651735
2023-03-13,0.27751052,0.31258065
2023-03-14,0.27751052,0.34707284
2023-03-15,0.27751052,0.35667273
2023-03-16,0.27751052,0.35190624
2023-03-17,0.27751052,0.36333704
2023-03-18,0.27751052,0.4015076
2023-03-19,0.27751052,0.3955655
2023-03-20,0.27751052,0.41343135
2023-03-21,0.27751052,0.40916502
2023-03-22,0.27751052,0.4147128
2023-03-23,0.27751052,0.4012191
2023-03-24,0.27751052,0.41794962
2023-03-25,0.27751052,0.4036404
2023-03-26,0.27751052,0.40487728
2023-03-27,0.27751052,0.4111403
2023-03-28,0.27751052,0.39679915
2023-03-29,0.27751052,0.3986047
2023-03-30,0.27751052,0.41687775
2023-03-31,0.27751052,0.41101867
2023-04-01,0.27751052,0.41889417
2023-04-02,0.27751052,0.4185988
2023-04-03,0.27751052,0.41425365
2023-04-04,0.27751052,0.40728182
2023-04-05,0.27751052,0.41324073
2023-04-06,0.27751052,0.41360283
2023-04-07,0.27751052,0.41104946
2023-04-08,0.27751052,0.4092523
2023-04-09,0.27751052,0.4098101
2023-04-10,0.27751052,0.41615322
2023-04-11,0.27751052,0.43778884
2023-04-12,0.27751052,0.44777206
2023-04-13,0.27751052,0.44186458
2023-04-14,0.27751052,0.45015776
2023-04-15,0.27751052,0.4512072
2023-04-16,0.27751052,0.4486202
2023-04-17,0.27751052,0.44849843
2023-04-18,0.27751052,0.43463448
2023-04-19,0.27751052,0.44951
2023-04-20,0.27751052,0.42413336
2023-04-21,0.27751052,0.41456938
2023-04-22,0.27751052,0.3987505
2023-04-23,0.27751052,0.40804696
2023-04-24,0.27751052,0.4038239
2023-04-25,0.27751052,0.40225196
2023-04-26,0.27751052,0.4161529
2023-04-27,0.27751052,0.41616902
2023-04-28,0.27751052,0.43490043
2023-04-29,0.27751052,0.43252406
2023-04-30,0.27751052,0.43050325
2023-05-01,0.27751052,0.4328893
2023-05-02,0.27751052,0.4124157
2023-05-03,0.27751052,0.4211725
2023-05-04,0.27751052,0.4267014
2023-05-05,0.27751052,0.42435262
2023-05-06,0.27751052,0.43550974
2023-05-07,0.27751052,0.4250361
2023-05-08,0.27751052,0.4204614
2023-05-09,0.27751052,0.40531707
2023-05-10,0.27751052,0.40383738
2023-05-11,0.27751052,0.40437287
2023-05-12,0.27751052,0.39419085
2023-05-13,0.27751052,0.3902656
2023-05-14,0.27751052,0.39043838
2023-05-15,0.27751052,0.39232057
2023-05-16,0.27751052,0.39755237
2023-05-17,0.27751052,0.39415687
2023-05-18,0.27751052,0.40023756
2023-05-19,0.27751052,0.39118057
2023-05-20,0.27751052,0.39186633
2023-05-21,0.27751052,0.3953337
2023-05-22,0.27751052,0.3900361
2023-05-23,0.27751052,0.3916232
2023-05-24,0.27751052,0.397472
2023-05-25,0.27751052,0.3828358
2023-05-26,0.27751052,0.38509846
2023-05-27,0.27751052,0.38911152
2023-05-28,0.27751052,0.3912681
2023-05-29,0.27751052,0.41216424
2023-05-30,0.27751052,0.4063599
2023-05-31,0.27751052,0.40560097
2023-06-01,0.27751052,0.39784512
2023-06-02,0.27751052,0.39086846
2023-06-03,0.27751052,0.39788264
2023-06-04,0.27751052,0.39487973
2023-06-05,0.27751052,0.39900365
2023-06-06,0.27751052,0.37379017
2023-06-07,0.27751052,0.3973673
2023-06-08,0.27751052,0.3829566
2023-06-09,0.27751052,0.3856333
2023-06-10,0.27751052,0.38499868
2023-06-11,0.27751052,0.37487477
2023-06-12,0.27751052,0.37584263
2023-06-13,0.27751052,0.3757397
2023-06-14,0.27751052,0.37510794
2023-06-15,0.27751052,0.36245093
2023-06-16,0.27751052,0.3700149
2023-06-17,0.27751052,0.38264334
2023-06-18,0.27751052,0.38551962
2023-06-19,0.27751052,0.38273883
2023-06-20,0.27751052,0.39012814
2023-06-21,0.27751052,0.41581634
2023-06-22,0.27751052,0.44513667
2023-06-23,0.27751052,0.442386
2023-06-24,0.27751052,0.45387012
2023-06-25,0.27751052,0.45235637
2023-06-26,0.27751052,0.45098114
2023-06-27,0.27751052,0.44817886
2023-06-28,0.27751052,0.45493478
2023-06-29,0.27751052,0.44483387
