date,price,true
2023-04-02,0.30813968,0.4185988
2023-04-03,0.2718647,0.41425365
2023-04-04,0.28532386,0.40728182
2023-04-05,0.31307033,0.41324073
2023-04-06,0.3823537,0.41360283
2023-04-07,0.29723606,0.41104946
2023-04-08,0.2930045,0.4092523
2023-04-09,0.37155166,0.4098101
2023-04-10,0.32414508,0.41615322
2023-04-11,0.3489665,0.43778884
2023-04-12,0.37236395,0.44777206
2023-04-13,0.3378949,0.44186458
2023-04-14,0.3593537,0.45015776
2023-04-15,0.27936673,0.4512072
2023-04-16,0.32900056,0.4486202
2023-04-17,0.2585175,0.44849843
2023-04-18,0.2566702,0.43463448
2023-04-19,0.25885338,0.44951
2023-04-20,0.33111468,0.42413336
2023-04-21,0.3883472,0.41456938
2023-04-22,0.3309373,0.3987505
2023-04-23,0.2896251,0.40804696
2023-04-24,0.29939234,0.4038239
2023-04-25,0.26195157,0.40225196
2023-04-26,0.27864742,0.4161529
2023-04-27,0.32145864,0.41616902
2023-04-28,0.36749873,0.43490043
2023-04-29,0.36077636,0.43252406
2023-04-30,0.25357664,0.43050325
2023-05-01,0.24971303,0.4328893
2023-05-02,0.26305103,0.4124157
2023-05-03,0.27750224,0.4211725
2023-05-04,0.31505924,0.4267014
2023-05-05,0.37812647,0.42435262
2023-05-06,0.24384385,0.43550974
2023-05-07,0.20435533,0.4250361
2023-05-08,0.24445492,0.4204614
2023-05-09,0.2768057,0.40531707
2023-05-10,0.28678176,0.40383738
2023-05-11,0.2757437,0.40437287
2023-05-12,0.3111488,0.39419085
2023-05-13,0.30154118,0.3902656
2023-05-14,0.34353116,0.39043838
2023-05-15,0.2580068,0.39232057
2023-05-16,0.24738207,0.39755237
2023-05-17,0.25061366,0.39415687
2023-05-18,0.23984584,0.40023756
2023-05-19,0.27943838,0.39118057
2023-05-20,0.2572236,0.39186633
2023-05-21,0.29334068,0.3953337
2023-05-22,0.30752286,0.3900361
2023-05-23,0.29468116,0.3916232
2023-05-24,0.3001055,0.397472
2023-05-25,0.27269876,0.3828358
2023-05-26,0.28254825,0.38509846
2023-05-27,0.31650603,0.38911152
2023-05-28,0.34634852,0.3912681
2023-05-29,0.3745936,0.41216424
2023-05-30,0.34022516,0.4063599
2023-05-31,0.37951604,0.40560097
2023-06-01,0.33959612,0.39784512
2023-06-02,0.3443193,0.39086846
2023-06-03,0.3589712,0.39788264
2023-06-04,0.33321074,0.39487973
2023-06-05,0.3326339,0.39900365
2023-06-06,0.29315624,0.37379017
2023-06-07,0.30244654,0.3973673
2023-06-08,0.29488674,0.3829566
2023-06-09,0.31084117,0.3856333
2023-06-10,0.35645494,0.38499868
2023-06-11,0.3058053,0.37487477
2023-06-12,0.23206833,0.37584263
2023-06-13,0.23110986,0.3757397
2023-06-14,0.23567975,0.37510794
2023-06-15,0.3445786,0.36245093
2023-06-16,0.352662,0.3700149
2023-06-17,0.2587496,0.38264334
2023-06-18,0.3200002,0.38551962
2023-06-19,0.3696186,0.38273883
2023-06-20,0.28952634,0.39012814
2023-06-21,0.32410344,0.41581634
2023-06-22,0.2902236,0.44513667
2023-06-23,0.2192339,0.442386
2023-06-24,0.3213372,0.45387012
2023-06-25,0.24258873,0.45235637
2023-06-26,0.31416318,0.45098114
2023-06-27,0.3328179,0.44817886
2023-06-28,0.33445004,0.45493478
2023-06-29,0.27742592,0.44483387
