date,price,true
2023-04-25,0.5478782,0.40225196
2023-04-26,0.55614775,0.4161529
2023-04-27,0.5552445,0.41616902
2023-04-28,0.5466793,0.43490043
2023-04-29,0.57074815,0.43252406
2023-04-30,0.5966287,0.43050325
2023-05-01,0.09360364,0.4328893
2023-05-02,0.17391713,0.4124157
2023-05-03,0.17681764,0.4211725
2023-05-04,0.1895212,0.4267014
2023-05-05,0.19058675,0.42435262
2023-05-06,0.23602925,0.43550974
2023-05-07,0.2531757,0.4250361
2023-05-08,0.2776733,0.4204614
2023-05-09,0.2995739,0.40531707
2023-05-10,0.319761,0.40383738
2023-05-11,0.3408204,0.40437287
2023-05-12,0.3559156,0.39419085
2023-05-13,0.37182727,0.3902656
2023-05-14,0.37776124,0.39043838
2023-05-15,0.40855107,0.39232057
2023-05-16,0.42537138,0.39755237
2023-05-17,0.4407292,0.39415687
2023-05-18,0.45666996,0.40023756
2023-05-19,0.46350253,0.39118057
2023-05-20,0.47883776,0.39186633
2023-05-21,0.48503602,0.3953337
2023-05-22,0.4992799,0.3900361
2023-05-23,0.50975424,0.3916232
2023-05-24,0.5180307,0.397472
2023-05-25,0.53282225,0.3828358
2023-05-26,0.5396963,0.38509846
2023-05-27,0.5382552,0.38911152
2023-05-28,0.53531605,0.3912681
2023-05-29,0.5132782,0.41216424
2023-05-30,0.5556503,0.4063599
2023-05-31,0.51800925,0.40560097
2023-06-01,0.11042343,0.39784512
2023-06-02,0.106037304,0.39086846
2023-06-03,0.10607311,0.39788264
2023-06-04,0.14813283,0.39487973
2023-06-05,0.17564426,0.39900365
2023-06-06,0.20986868,0.37379017
2023-06-07,0.23684768,0.3973673
2023-06-08,0.26014513,0.3829566
2023-06-09,0.27935222,0.3856333
2023-06-10,0.29204333,0.38499868
2023-06-11,0.3217976,0.37487477
2023-06-12,0.34315598,0.37584263
2023-06-13,0.36195117,0.3757397
2023-06-14,0.37984157,0.37510794
2023-06-15,0.38266695,0.36245093
2023-06-16,0.39214218,0.3700149
2023-06-17,0.4255174,0.38264334
2023-06-18,0.42664903,0.38551962
2023-06-19,0.3973326,0.38273883
2023-06-20,0.46023145,0.39012814
2023-06-21,0.4695373,0.41581634
2023-06-22,0.48700228,0.44513667
2023-06-23,0.50155157,0.442386
2023-06-24,0.50241596,0.45387012
2023-06-25,0.5247383,0.45235637
2023-06-26,0.5215948,0.45098114
2023-06-27,0.5250559,0.44817886
2023-06-28,0.5332462,0.45493478
2023-06-29,0.5542022,0.44483387
