date,price,true
2022-09-28,0.3041478,0.24870977
2022-09-29,0.2929959,0.25384763
2022-09-30,0.28637943,0.25570872
2022-10-01,0.23282875,0.25435036
2022-10-02,0.26078665,0.25180903
2022-10-03,0.2563418,0.24790923
2022-10-04,0.27020222,0.25659725
2022-10-05,0.26107675,0.26793534
2022-10-06,0.25316343,0.2650639
2022-10-07,0.22351952,0.26173553
2022-10-08,0.2494655,0.2540435
2022-10-09,0.28223318,0.2534292
2022-10-10,0.27980497,0.2539002
2022-10-11,0.29003224,0.24912216
2022-10-12,0.29982558,0.24780715
2022-10-13,0.31259727,0.24928398
2022-10-14,0.31356508,0.25289586
2022-10-15,0.2948892,0.24998894
2022-10-16,0.28567323,0.24802853
2022-10-17,0.29516694,0.25115922
2022-10-18,0.26851788,0.2556169
2022-10-19,0.32836327,0.2523341
2022-10-20,0.2705562,0.24898994
2022-10-21,0.31611407,0.24737749
2022-10-22,0.23710585,0.24960059
2022-10-23,0.30013666,0.250079
2022-10-24,0.30785468,0.2558817
2022-10-25,0.30691257,0.25184777
2022-10-26,0.31483206,0.2640209
2022-10-27,0.30294707,0.27464357
2022-10-28,0.33279857,0.2668868
2022-10-29,0.3447546,0.2717809
2022-10-30,0.3667024,0.27505746
2022-10-31,0.27031323,0.27229133
2022-11-01,0.27603212,0.27026924
2022-11-02,0.29187492,0.27019173
2022-11-03,0.28776062,0.26508188
2022-11-04,0.3121645,0.26583165
2022-11-05,0.2543061,0.2805262
2022-11-06,0.20295459,0.28260148
2022-11-07,0.29338616,0.2767201
2022-11-08,0.27934307,0.2718828
2022-11-09,0.3081761,0.24004422
2022-11-10,0.34245464,0.19593403
2022-11-11,0.3041968,0.22491127
2022-11-12,0.31446365,0.21686
2022-11-13,0.31984124,0.21244527
2022-11-14,0.34648275,0.20534916
2022-11-15,0.34092897,0.21006514
2022-11-16,0.34642982,0.21389285
2022-11-17,0.3203336,0.21074665
2022-11-18,0.29499978,0.21119973
2022-11-19,0.32235697,0.21102236
2022-11-20,0.314186,0.21111163
2022-11-21,0.33839592,0.20471932
2022-11-22,0.30163172,0.19705857
2022-11-23,0.32726517,0.2026475
2022-11-24,0.29915568,0.20947357
2022-11-25,0.2945261,0.20928626
2022-11-26,0.2941033,0.20816647
2022-11-27,0.24712422,0.2070982
2022-11-28,0.26933315,0.20714504
2022-11-29,0.28678778,0.20343873
2022-11-30,0.28203964,0.20687646
2022-12-01,0.28620252,0.2185226
2022-12-02,0.25238916,0.21517873
2022-12-03,0.23246616,0.21693286
2022-12-04,0.22825606,0.21440676
2022-12-05,0.2243987,0.21795054
2022-12-06,0.26645532,0.21518873
2022-12-07,0.20675755,0.2169449
2022-12-08,0.21050745,0.21327926
2022-12-09,0.30983898,0.21928142
2022-12-10,0.24244255,0.21794885
2022-12-11,0.26882616,0.21756625
2022-12-12,0.26455903,0.21718572
2022-12-13,0.29435033,0.21841456
2022-12-14,0.27699974,0.22787143
2022-12-15,0.30390036,0.22825551
2022-12-16,0.31634802,0.22089797
2022-12-17,0.28429767,0.2097199
2022-12-18,0.30786574,0.2125782
2022-12-19,0.2364257,0.21158227
2022-12-20,0.26198044,0.20657271
2022-12-21,0.29849178,0.21403055
2022-12-22,0.3031327,0.21274039
2022-12-23,0.29517832,0.21286453
2022-12-24,0.32396683,0.2123431
2022-12-25,0.30192655,0.21323648
2022-12-26,0.29687098,0.21313651
2022-12-27,0.32516485,0.21404228
2022-12-28,0.30683696,0.2109413
2022-12-29,0.3148229,0.20839262
2022-12-30,0.32494605,0.21004246
2022-12-31,0.30654824,0.20941116
2023-01-01,0.3223965,0.20842057
2023-01-02,0.21274331,0.20959806
2023-01-03,0.3074058,0.21051116
2023-01-04,0.25090286,0.21056284
2023-01-05,0.22086783,0.21333982
2023-01-06,0.27248585,0.21297885
2023-01-07,0.28658193,0.21498317
2023-01-08,0.27984968,0.2148366
2023-01-09,0.30146608,0.2167724
2023-01-10,0.32014063,0.2186541
2023-01-11,0.32833758,0.22243944
2023-01-12,0.34870008,0.2311981
2023-01-13,0.3092405,0.24480666
2023-01-14,0.28976864,0.2616218
2023-01-15,0.31194076,0.27847534
2023-01-16,0.31386912,0.27587906
