date,price,true
2022-11-16,0.27986994,0.21389285
2022-11-17,0.27383804,0.21074665
2022-11-18,0.2686203,0.21119973
2022-11-19,0.27847263,0.21102236
2022-11-20,0.2765602,0.21111163
2022-11-21,0.27871543,0.20471932
2022-11-22,0.23098329,0.19705857
2022-11-23,0.24526492,0.2026475
2022-11-24,0.2446104,0.20947357
2022-11-25,0.24186683,0.20928626
2022-11-26,0.24514198,0.20816647
2022-11-27,0.23270765,0.2070982
2022-11-28,0.23688608,0.20714504
2022-11-29,0.24387628,0.20343873
2022-11-30,0.2425842,0.20687646
2022-12-01,0.25579458,0.2185226
2022-12-02,0.24759632,0.21517873
2022-12-03,0.20214602,0.21693286
2022-12-04,0.20747298,0.21440676
2022-12-05,0.2084581,0.21795054
2022-12-06,0.22209144,0.21518873
2022-12-07,0.2069324,0.2169449
2022-12-08,0.20832703,0.21327926
2022-12-09,0.23940176,0.21928142
2022-12-10,0.2173321,0.21794885
2022-12-11,0.22455516,0.21756625
2022-12-12,0.22181219,0.21718572
2022-12-13,0.22834635,0.21841456
2022-12-14,0.20489421,0.22787143
2022-12-15,0.21918726,0.22825551
2022-12-16,0.22424048,0.22089797
2022-12-17,0.21717116,0.2097199
2022-12-18,0.22682181,0.2125782
2022-12-19,0.20587802,0.21158227
2022-12-20,0.21266383,0.20657271
2022-12-21,0.22336578,0.21403055
2022-12-22,0.22548544,0.21274039
2022-12-23,0.22295094,0.21286453
2022-12-24,0.23609984,0.2123431
2022-12-25,0.22885263,0.21323648
2022-12-26,0.23206061,0.21313651
2022-12-27,0.23999262,0.21404228
2022-12-28,0.2337845,0.2109413
2022-12-29,0.23968828,0.20839262
2022-12-30,0.24413055,0.21004246
2022-12-31,0.23936146,0.20941116
2023-01-01,0.25662953,0.20842057
2023-01-02,0.22605795,0.20959806
2023-01-03,0.25058576,0.21051116
2023-01-04,0.23410875,0.21056284
2023-01-05,0.23790523,0.21333982
2023-01-06,0.25683457,0.21297885
2023-01-07,0.26310077,0.21498317
2023-01-08,0.26168707,0.2148366
2023-01-09,0.26823676,0.2167724
2023-01-10,0.274398,0.2186541
2023-01-11,0.2768263,0.22243944
2023-01-12,0.27973118,0.2311981
2023-01-13,0.26591736,0.24480666
2023-01-14,0.25681642,0.2616218
2023-01-15,0.26592842,0.27847534
2023-01-16,0.25864562,0.27587906
2023-01-17,0.26318264,0.2809176
2023-01-18,0.26054123,0.28062737
2023-01-19,0.23248369,0.2739021
2023-01-20,0.27720928,0.27945244
2023-01-21,0.2705436,0.30485827
2023-01-22,0.268515,0.30587798
2023-01-23,0.27647626,0.30534047
2023-01-24,0.27139646,0.30922315
2023-01-25,0.26262677,0.30335936
2023-01-26,0.25661463,0.31228197
2023-01-27,0.23394713,0.30984682
2023-01-28,0.24339217,0.31075582
2023-01-29,0.25195912,0.3098075
2023-01-30,0.24210489,0.32193395
2023-01-31,0.24990743,0.30696297
2023-02-01,0.25462422,0.3116078
2023-02-02,0.2555612,0.32080302
2023-02-03,0.26496962,0.31790158
2023-02-04,0.22902334,0.3165235
2023-02-05,0.24294478,0.3147836
2023-02-06,0.24575567,0.30861953
2023-02-07,0.23691574,0.3061198
2023-02-08,0.24980184,0.31407288
2023-02-09,0.25396487,0.30863863
2023-02-10,0.25036398,0.29101554
2023-02-11,0.24835318,0.2880317
2023-02-12,0.25558499,0.29208776
2023-02-13,0.2562012,0.290374
2023-02-14,0.26027992,0.2908114
2023-02-15,0.25850946,0.29725975
2023-02-16,0.24674815,0.32991806
2023-02-17,0.24011767,0.32129958
2023-02-18,0.23726267,0.33493847
2023-02-19,0.24401775,0.33515695
2023-02-20,0.22831893,0.32955205
2023-02-21,0.2535564,0.3374075
2023-02-22,0.24829328,0.3316311
2023-02-23,0.24905539,0.3273875
2023-02-24,0.2328141,0.3243374
2023-02-25,0.23305795,0.3121547
2023-02-26,0.22457737,0.31191617
2023-02-27,0.2588776,0.31792408
2023-02-28,0.2592765,0.31756443
2023-03-01,0.22894481,0.3118928
2023-03-02,0.23271161,0.31938222
2023-03-03,0.2269707,0.31672308
2023-03-04,0.21749252,0.29956484
2023-03-05,0.2453335,0.29926604
2023-03-06,0.22229028,0.30041662
2023-03-07,0.251481,0.3003107
2023-03-08,0.24484435,0.29721498
2023-03-09,0.24402842,0.2893225
2023-03-10,0.26312566,0.26841903
2023-03-11,0.24147862,0.26558635
2023-03-12,0.23729557,0.2706909
2023-03-13,0.22674721,0.2953145
2023-03-14,0.23679435,0.32790142
2023-03-15,0.23442584,0.33697107
2023-03-16,0.24000332,0.33246788
2023-03-17,0.25231898,0.34326723
2023-03-18,0.24178371,0.37932935
2023-03-19,0.24839562,0.37371552
2023-03-20,0.23508197,0.39059448
2023-03-21,0.24422467,0.3865638
2023-03-22,0.24602625,0.39180514
2023-03-23,0.25416657,0.3790568
2023-03-24,0.2617822,0.39486316
2023-03-25,0.26756263,0.38134435
2023-03-26,0.25609094,0.38251293
2023-03-27,0.24345052,0.38843
2023-03-28,0.26404065,0.374881
2023-03-29,0.27835977,0.3765868
2023-03-30,0.26863882,0.39385054
2023-03-31,0.27136058,0.38831505
2023-04-01,0.26466727,0.39575556
2023-04-02,0.2697401,0.3954765
2023-04-03,0.23779777,0.39137137
2023-04-04,0.2459803,0.38478464
2023-04-05,0.2538449,0.3904144
2023-04-06,0.26168194,0.3907565
2023-04-07,0.24924299,0.38834417
2023-04-08,0.2511397,0.38664627
2023-04-09,0.27025977,0.38717324
2023-04-10,0.26032296,0.393166
2023-04-11,0.26364112,0.41360652
2023-04-12,0.27147526,0.4230383
2023-04-13,0.26453552,0.41745713
2023-04-14,0.2708098,0.42529222
2023-04-15,0.2598539,0.4262837
2023-04-16,0.27171442,0.4238396
2023-04-17,0.2570151,0.42372456
2023-04-18,0.2571745,0.4106264
2023-04-19,0.25779444,0.42468026
2023-04-20,0.27439794,0.40070534
2023-04-21,0.2883633,0.39166966
2023-04-22,0.2765842,0.37672457
2023-04-23,0.26849324,0.38550752
2023-04-24,0.26996505,0.38151774
2023-04-25,0.24865237,0.3800326
2023-04-26,0.2565494,0.3931657
2023-04-27,0.26816842,0.39318094
2023-04-28,0.28006214,0.41087767
2023-04-29,0.27092388,0.40863255
2023-04-30,0.25168315,0.40672338
2023-05-01,0.25091663,0.40897766
2023-05-02,0.25730458,0.38963494
2023-05-03,0.2618779,0.39790803
2023-05-04,0.27072045,0.4031315
2023-05-05,0.28565004,0.4009125
2023-05-06,0.23205897,0.4114533
2023-05-07,0.2202313,0.40155822
2023-05-08,0.2378895,0.3972362
2023-05-09,0.24940306,0.3829284
2023-05-10,0.25349748,0.38153046
2023-05-11,0.25249988,0.38203636
2023-05-12,0.26083088,0.3724168
2023-05-13,0.25986117,0.36870834
2023-05-14,0.26951897,0.3688716
2023-05-15,0.25228706,0.3706498
2023-05-16,0.24948904,0.37559262
2023-05-17,0.21565711,0.37238467
2023-05-18,0.21770573,0.37812948
2023-05-19,0.22969538,0.3695728
2023-05-20,0.22648215,0.37022066
2023-05-21,0.23579556,0.3734965
2023-05-22,0.23309857,0.36849156
2023-05-23,0.2343336,0.36999097
2023-05-24,0.23768091,0.37551668
2023-05-25,0.2332367,0.36168894
2023-05-26,0.23600286,0.36382663
2023-05-27,0.24275386,0.36761802
2023-05-28,0.24236959,0.3696555
2023-05-29,0.2567143,0.38939738
2023-05-30,0.2511596,0.38391367
2023-05-31,0.26333168,0.38319665
2023-06-01,0.25470448,0.3758692
2023-06-02,0.25698224,0.36927792
2023-06-03,0.26150146,0.37590465
2023-06-04,0.255923,0.3730676
2023-06-05,0.25624037,0.37696373
2023-06-06,0.24771518,0.35314298
2023-06-07,0.23958611,0.37541777
2023-06-08,0.2768851,0.36180308
2023-06-09,0.28726792,0.3643319
2023-06-10,0.29981956,0.36373237
2023-06-11,0.29179335,0.35416767
2023-06-12,0.27538478,0.3550821
2023-06-13,0.276038,0.35498482
2023-06-14,0.2778035,0.35438797
2023-06-15,0.30241802,0.3424301
2023-06-16,0.3056456,0.34957626
2023-06-17,0.2869326,0.36150715
2023-06-18,0.29899263,0.36422452
2023-06-19,0.25787142,0.36159733
2023-06-20,0.2459886,0.36857846
2023-06-21,0.25378877,0.39284775
2023-06-22,0.24888188,0.42054847
2023-06-23,0.22594157,0.41794977
2023-06-24,0.25749344,0.42879954
2023-06-25,0.24087134,0.4273694
2023-06-26,0.25746876,0.42607012
2023-06-27,0.26237875,0.42342263
2023-06-28,0.2633466,0.42980537
2023-06-29,0.25184542,0.42026243
