date,price,true
2022-08-08,0.8853721,0.58641046
2022-08-09,0.8853721,0.6021761
2022-08-10,0.8853721,0.5546152
2022-08-11,0.8853721,0.6067209
2022-08-12,0.8853721,0.5782767
2022-08-13,0.8853721,0.5959375
2022-08-14,0.8853721,0.5791298
2022-08-15,0.8853721,0.573657
2022-08-16,0.8853721,0.5731831
2022-08-17,0.8853721,0.568139
2022-08-18,0.8853721,0.5571375
2022-08-19,0.8853721,0.5740416
2022-08-20,0.8853721,0.49039462
2022-08-21,0.8853721,0.5870355
2022-08-22,0.8853721,0.595094
2022-08-23,0.8853721,0.5695767
2022-08-24,0.8853721,0.5849479
2022-08-25,0.8853721,0.5719058
2022-08-26,0.8853721,0.5867741
2022-08-27,0.8853721,0.5268786
2022-08-28,0.8853721,0.57059366
2022-08-29,0.8853721,0.5626036
2022-08-30,0.8853721,0.6030745
2022-08-31,0.8853721,0.55906135
2022-09-01,0.8853721,0.5866082
2022-09-02,0.8853721,0.5832577
2022-09-03,0.8853721,0.5701679
2022-09-04,0.8853721,0.57343656
2022-09-05,0.8853721,0.5845946
2022-09-06,0.8853721,0.57086426
2022-09-07,0.8853721,0.54292667
2022-09-08,0.8853721,0.59435344
2022-09-09,0.8853721,0.5798885
2022-09-10,0.8853721,0.6560216
2022-09-11,0.8853721,0.5915549
2022-09-12,0.8853721,0.57951695
2022-09-13,0.8853721,0.60117567
2022-09-14,0.8853721,0.49603772
2022-09-15,0.8853721,0.58098793
2022-09-16,0.8853721,0.5571437
2022-09-17,0.8853721,0.58065534
2022-09-18,0.8853721,0.59229755
2022-09-19,0.8853721,0.5517709
2022-09-20,0.8853721,0.5833648
2022-09-21,0.8853721,0.5515442
2022-09-22,0.8853721,0.5656728
2022-09-23,0.8853721,0.6135737
2022-09-24,0.8853721,0.5716987
2022-09-25,0.8853721,0.5648468
2022-09-26,0.8853721,0.5732964
2022-09-27,0.8853721,0.59394085
2022-09-28,0.8853721,0.57433313
2022-09-29,0.8853721,0.5908164
2022-09-30,0.8853721,0.58282083
2022-10-01,0.8853721,0.5749652
2022-10-02,0.8853721,0.5720787
2022-10-03,0.8853721,0.56876385
2022-10-04,0.8853721,0.599479
2022-10-05,0.8853721,0.6059454
2022-10-06,0.8853721,0.57127315
2022-10-07,0.8853721,0.5701582
2022-10-08,0.8853721,0.5595106
2022-10-09,0.8853721,0.57678074
2022-10-10,0.8853721,0.579429
2022-10-11,0.8853721,0.5666209
2022-10-12,0.8853721,0.575071
2022-10-13,0.8853721,0.5818832
2022-10-14,0.8853721,0.58709294
2022-10-15,0.8853721,0.57118654
2022-10-16,0.8853721,0.5734961
2022-10-17,0.8853721,0.5859188
2022-10-18,0.8853721,0.5891567
2022-10-19,0.8853721,0.57026935
2022-10-20,0.8853721,0.57011974
2022-10-21,0.8853721,0.5743451
2022-10-22,0.8853721,0.5837042
2022-10-23,0.8853721,0.57944703
2022-10-24,0.8853721,0.59243864
2022-10-25,0.8853721,0.5684366
2022-10-26,0.8853721,0.6079829
2022-10-27,0.8853721,0.60419977
2022-10-28,0.8853721,0.5593526
2022-10-29,0.8853721,0.59022164
2022-10-30,0.8853721,0.5862747
2022-10-31,0.8853721,0.5715301
2022-11-01,0.8853721,0.5733456
2022-11-02,0.8853721,0.57809055
2022-11-03,0.8853721,0.56581134
2022-11-04,0.8853721,0.5801091
2022-11-05,0.8853721,0.6141353
2022-11-06,0.8853721,0.58334345
2022-11-07,0.8853721,0.5639288
2022-11-08,0.8853721,0.5664763
2022-11-09,0.8853721,0.5005913
2022-11-10,0.8853721,0.47064778
2022-11-11,0.8853721,0.64898616
2022-11-12,0.8853721,0.558634
2022-11-13,0.8853721,0.56750745
2022-11-14,0.8853721,0.56096464
2022-11-15,0.8853721,0.58978695
2022-11-16,0.8853721,0.58761954
2022-11-17,0.8853721,0.5706027
2022-11-18,0.8853721,0.57938516
2022-11-19,0.8853721,0.5778469
2022-11-20,0.8853721,0.57849747
2022-11-21,0.8853721,0.562682
2022-11-22,0.8853721,0.55958694
2022-11-23,0.8853721,0.59191704
2022-11-24,0.8853721,0.5949357
2022-11-25,0.8853721,0.5778226
2022-11-26,0.8853721,0.5755473
2022-11-27,0.8853721,0.575673
2022-11-28,0.8853721,0.57839394
2022-11-29,0.8853721,0.56923604
2022-11-30,0.8853721,0.58666795
2022-12-01,0.8853721,0.606697
2022-12-02,0.8853721,0.5701204
2022-12-03,0.8853721,0.5825598
2022-12-04,0.8853721,0.5721158
2022-12-05,0.8853721,0.5869267
2022-12-06,0.8853721,0.57154065
2022-12-07,0.8853721,0.5825649
2022-12-08,0.8853721,0.5693352
2022-12-09,0.8853721,0.59292537
2022-12-10,0.8853721,0.57502806
2022-12-11,0.8853721,0.5773461
2022-12-12,0.8853721,0.57735115
2022-12-13,0.8853721,0.5812781
2022-12-14,0.8853721,0.60135514
2022-12-15,0.8853721,0.57921684
2022-12-16,0.8853721,0.56032676
2022-12-17,0.8853721,0.5510044
2022-12-18,0.8853721,0.58525413
2022-12-19,0.8853721,0.57584953
2022-12-20,0.8853721,0.566056
2022-12-21,0.8853721,0.59647727
2022-12-22,0.8853721,0.5751316
2022-12-23,0.8853721,0.5785826
2022-12-24,0.8853721,0.5770073
2022-12-25,0.8853721,0.5804596
2022-12-26,0.8853721,0.5780357
2022-12-27,0.8853721,0.5804898
2022-12-28,0.8853721,0.57071304
2022-12-29,0.8853721,0.5720607
2022-12-30,0.8853721,0.58230543
2022-12-31,0.8853721,0.57673925
2023-01-01,0.8853721,0.5758626
2023-01-02,0.8853721,0.5811528
2023-01-03,0.8853721,0.5805077
2023-01-04,0.8853721,0.57840574
2023-01-05,0.8853721,0.58505565
2023-01-06,0.8853721,0.5773989
2023-01-07,0.8853721,0.5831703
2023-01-08,0.8853721,0.577922
2023-01-09,0.8853721,0.58300316
2023-01-10,0.8853721,0.5828711
2023-01-11,0.8853721,0.5875162
2023-01-12,0.8853721,0.5996514
2023-01-13,0.8853721,0.6114855
2023-01-14,0.8853721,0.6193097
2023-01-15,0.8853721,0.6194035
2023-01-16,0.8853721,0.5719446
2023-01-17,0.8853721,0.590574
2023-01-18,0.8853721,0.5775715
2023-01-19,0.8853721,0.5618695
2023-01-20,0.8853721,0.59182286
2023-01-21,0.8853721,0.6402716
2023-01-22,0.8853721,0.58076787
2023-01-23,0.8853721,0.57696813
2023-01-24,0.8853721,0.5877536
2023-01-25,0.8853721,0.56397164
2023-01-26,0.8853721,0.60005146
2023-01-27,0.8853721,0.5723377
2023-01-28,0.8853721,0.58049774
2023-01-29,0.8853721,0.57596564
2023-01-30,0.8853721,0.60786897
2023-01-31,0.8853721,0.5417495
2023-02-01,0.8853721,0.5896133
2023-02-02,0.8853721,0.6007166
2023-02-03,0.8853721,0.57119995
2023-02-04,0.8853721,0.574917
2023-02-05,0.8853721,0.5740342
2023-02-06,0.8853721,0.56323886
2023-02-07,0.8853721,0.5721802
2023-02-08,0.8853721,0.59768575
2023-02-09,0.8853721,0.56501967
2023-02-10,0.8853721,0.53527814
2023-02-11,0.8853721,0.57099885
2023-02-12,0.8853721,0.5881767
2023-02-13,0.8853721,0.574098
2023-02-14,0.8853721,0.57934684
2023-02-15,0.8853721,0.59401417
2023-02-16,0.8853721,0.65796816
2023-02-17,0.8853721,0.55725
2023-02-18,0.8853721,0.6115595
2023-02-19,0.8853721,0.5788127
2023-02-20,0.8853721,0.5646034
2023-02-21,0.8853721,0.59744745
2023-02-22,0.8853721,0.5641848
2023-02-23,0.8853721,0.5679251
2023-02-24,0.8853721,0.57083714
2023-02-25,0.8853721,0.54855305
2023-02-26,0.8853721,0.57769763
2023-02-27,0.8853721,0.5929394
2023-02-28,0.8853721,0.5774021
2023-03-01,0.8853721,0.5644405
2023-03-02,0.8853721,0.5965544
2023-03-03,0.8853721,0.5717911
2023-03-04,0.8853721,0.5364124
2023-03-05,0.8853721,0.57755053
2023-03-06,0.8853721,0.5810872
2023-03-07,0.8853721,0.57802117
2023-03-08,0.8853721,0.570726
2023-03-09,0.8853721,0.55902135
2023-03-10,0.8853721,0.52727383
2023-03-11,0.8853721,0.5713677
2023-03-12,0.8853721,0.5907351
2023-03-13,0.8853721,0.638363
2023-03-14,0.8853721,0.657794
2023-03-15,0.8853721,0.60041016
2023-03-16,0.8853721,0.56729156
2023-03-17,0.8853721,0.6046308
2023-03-18,0.8853721,0.6662737
2023-03-19,0.8853721,0.5645815
2023-03-20,0.8853721,0.6194655
2023-03-21,0.8853721,0.56844455
2023-03-22,0.8853721,0.59106886
2023-03-23,0.8853721,0.54717284
2023-03-24,0.8853721,0.61684823
2023-03-25,0.8853721,0.54529285
2023-03-26,0.8853721,0.58113104
2023-03-27,0.8853721,0.5927177
2023-03-28,0.8853721,0.5452192
2023-03-29,0.8853721,0.5824419
2023-03-30,0.8853721,0.6204043
2023-03-31,0.8853721,0.5647728
2023-04-01,0.8853721,0.59643495
2023-04-02,0.8853721,0.57759875
2023-04-03,0.8853721,0.5682629
2023-04-04,0.8853721,0.5622076
2023-04-05,0.8853721,0.5920167
2023-04-06,0.8853721,0.5791144
2023-04-07,0.8853721,0.5723934
2023-04-08,0.8853721,0.5741367
2023-04-09,0.8853721,0.5795655
2023-04-10,0.8853721,0.59290236
2023-04-11,0.8853721,0.62815595
2023-04-12,0.8853721,0.60129386
2023-04-13,0.8853721,0.5646612
2023-04-14,0.8853721,0.59739786
2023-04-15,0.8853721,0.58069885
2023-04-16,0.8853721,0.57231593
2023-04-17,0.8853721,0.57799894
2023-04-18,0.8853721,0.5463193
2023-04-19,0.8853721,0.612572
2023-04-20,0.8853721,0.5197792
2023-04-21,0.8853721,0.556232
2023-04-22,0.8853721,0.5418126
2023-04-23,0.8853721,0.5997107
2023-04-24,0.8853721,0.56854427
2023-04-25,0.8853721,0.57465583
2023-04-26,0.8853721,0.61032534
2023-04-27,0.8853721,0.5783168
2023-04-28,0.8853721,0.6214609
2023-04-29,0.8853721,0.5728015
2023-04-30,0.8853721,0.57362115
2023-05-01,0.8853721,0.5837802
2023-05-02,0.8853721,0.5310821
2023-05-03,0.8853721,0.5984666
2023-05-04,0.8853721,0.5910253
2023-05-05,0.8853721,0.57286507
2023-05-06,0.8853721,0.604
2023-05-07,0.8853721,0.55413496
2023-05-08,0.8853721,0.5677336
2023-05-09,0.8853721,0.5433677
2023-05-10,0.8853721,0.57486856
2023-05-11,0.8853721,0.5795141
2023-05-12,0.8853721,0.5548072
2023-05-13,0.8853721,0.56923085
2023-05-14,0.8853721,0.57867795
2023-05-15,0.8853721,0.5826186
2023-05-16,0.8853721,0.5903405
2023-05-17,0.8853721,0.57045203
2023-05-18,0.8853721,0.5922974
2023-05-19,0.8853721,0.5574007
2023-05-20,0.8853721,0.57986057
2023-05-21,0.8853721,0.5862729
2023-05-22,0.8853721,0.5660672
2023-05-23,0.8853721,0.5819383
2023-05-24,0.8853721,0.5917628
2023-05-25,0.8853721,0.5445391
2023-05-26,0.8853721,0.58349574
2023-05-27,0.8853721,0.5875309
2023-05-28,0.8853721,0.5832512
2023-05-29,0.8853721,0.6264512
2023-05-30,0.8853721,0.564899
2023-05-31,0.8853721,0.5765301
2023-06-01,0.8853721,0.5604002
2023-06-02,0.8853721,0.56219643
2023-06-03,0.8853721,0.59444934
2023-06-04,0.8853721,0.5713571
2023-06-05,0.8853721,0.58778656
2023-06-06,0.8853721,0.5201554
2023-06-07,0.8853721,0.63263166
2023-06-08,0.8853721,0.54505885
2023-06-09,0.8853721,0.5844502
2023-06-10,0.8853721,0.57681674
2023-06-11,0.8853721,0.5549412
2023-06-12,0.8853721,0.58051085
2023-06-13,0.8853721,0.5780423
2023-06-14,0.8853721,0.5768233
2023-06-15,0.8853721,0.54910165
2023-06-16,0.8853721,0.5957168
2023-06-17,0.8853721,0.60739183
2023-06-18,0.8853721,0.5849103
2023-06-19,0.8853721,0.5718692
2023-06-20,0.8853721,0.5953141
2023-06-21,0.8853721,0.6374983
2023-06-22,0.8853721,0.64587134
2023-06-23,0.8853721,0.57193863
2023-06-24,0.8853721,0.60475385
2023-06-25,0.8853721,0.57479
2023-06-26,0.8853721,0.57510936
2023-06-27,0.8853721,0.57181954
2023-06-28,0.8853721,0.593854
2023-06-29,0.8853721,0.55499417
